"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The Role of Environmental Accounting in Mitigating Climate Change: ESG Disclosures and Effective Reporting—A Systematic Literature Review","https://scispace.com/paper/the-role-of-environmental-accounting-in-mitigating-climate-fhvtq0zkhlfg","2025","Journal Article","Journal of risk and financial management","Moses Nyakuwanika
Manoj Panicker","10.3390/jrfm18090480","","Climate change poses an existential threat, spurring businesses and financial markets to integrate environmental accounting and ESG (Environmental, Social, and Governance) disclosures into decision-making. This study aims to examine how environmental accounting practices and ESG reporting contribute to climate change mitigation in organizations. It seeks to highlight the significance of these tools in enhancing transparency and accountability, thereby driving more sustainable corporate behavior. By synthesizing the recent literature, the study contributes a comprehensive overview of best practices and challenges at the intersection of accounting and climate action, addressing a noted gap in consolidated knowledge. We conducted a systematic literature review (SLR) following PRISMA guidelines. A broad search (2010–2024) across Scopus, Web of Science, and Google Scholar identified 73 records, which were rigorously screened and distilled to 47 relevant peer-reviewed studies. These studies span global contexts and include both conceptual and empirical work, providing a robust dataset for analysis. Environmental accounting was found to play a pivotal role in measuring and managing corporate carbon footprints, effectively translating climate impacts into quantifiable metrics. Firms that implement rigorous carbon accounting and internalize environmental costs tend to set more precise emission reduction targets and justify mitigation investments through a cost–benefit analysis. ESG disclosure frameworks emerged as critical external tools: a high-quality climate disclosure is linked with greater stakeholder trust and even financial benefits such as lower capital costs. Leading companies aligning reports with standards like TCFD or GRI often enjoy enhanced credibility and investor confidence. However, the review also uncovered challenges, like the lack of standardized reporting, risks of greenwashing, and disparities in adoption across regions, that impede the full effectiveness of these practices. The findings underscore that while environmental accounting and ESG reporting are powerful means to drive corporate climate action, their impact depends on improving consistency, rigor, and integration. Harmonizing global reporting standards and mandating disclosures are identified as key steps to improve data comparability. Strengthening the credibility of ESG disclosures and embedding environmental metrics into core decision-making are essential to leverage accounting as a tool for climate change mitigation. The study recommends that policymakers accelerate moves toward mandatory, standardized ESG reporting and urges organizations to proactively enhance their environmental accounting systems that will support global climate objectives and further research on actual emission outcomes. ","This systematic literature review examines the role of environmental accounting and ESG disclosures in mitigating climate change, highlighting their significance in enhancing transparency and accountability, and driving sustainable corporate behavior through rigorous carbon accounting and standardized reporting."
"Carbon Accounting: A Systematic Literature Review and Directions for Future Research","https://scispace.com/paper/carbon-accounting-a-systematic-literature-review-and-22i7c3nr","2022","Journal Article","Green finance","Jillene Marlowe
Amelia Clarke","10.3934/gf.2022004","","
 Carbon accounting is an evolving approach to support decision-making for climate action and reporting of progress. This systematic literature review of 27 journal articles in the field of carbon accounting provides an overview of the current state of the field. It illustrates the lack of transparency, reliability, and comparability within current measurement systems; the lack of research on how greenhouse gas inventories are linked to monitoring, decision-making, reporting and disclosure systems; and the role of the accounting profession. Based on the findings, we provide a summary of where research gaps exist and thus suggestions for future research directions.
","In this paper , a systematic literature review of 27 journal articles in the field of carbon accounting provides an overview of the current state of the field, highlighting the lack of transparency, reliability, and comparability within current measurement systems; lack of research on how greenhouse gas inventories are linked to monitoring, decision-making, reporting and disclosure systems."
"Information for climate finance accountability regimes: Proposed framework and case study of the Green Climate Fund","https://scispace.com/paper/information-for-climate-finance-accountability-regimes-383r6vp5","2022","Journal Article","Public Administration and Development","R. K. Basak
Sylvia I. Karlsson-Vinkhuyzen
Katrien Termeer","10.1002/pad.2000","","This paper addresses the role performance information plays in the accountability regimes of international climate change financing institutions and how this can be improved. It has been argued that the quality of the performance information of projects financed by public and private sources, as well as how that information is used, influences decisions made by the various actors in the accountability regimes, including the ability to hold actors to account. A theory-based framework is developed to analyze and enable the improvement of the information produced and used in climate finance accountability regimes. The framework is tested by applying it to the Green Climate Fund via document analysis and key informant interviews. With the help of the framework, gaps are identified, and improvements are suggested so that account holders and account givers can better fulfill their respective roles in the given accountability regime. ","In this paper , a theory-based framework is developed to analyze and enable the improvement of the information produced and used in climate finance accountability regimes, and the framework is tested by applying it to the Green Climate Fund via document analysis and key informant interviews."
"Reporting Tables - potential areas of work under SBSTA and options - Part II: Financial support provided, mobilised and received","https://scispace.com/paper/reporting-tables-potential-areas-of-work-under-sbsta-and-5frbyqhguh","2019","Report Series","","Chiara Falduto
Jane Ellis","10.1787/B0BA5A7E-EN","https://scispace.com/pdf/reporting-tables-potential-areas-of-work-under-sbsta-and-5frbyqhguh.pdf","The Modalities, Procedures and Guidelines (MPGs) adopted at COP24 in Katowice lay out rules for reporting and reviewing information under the Enhanced Transparency Framework of the Paris Agreement. The Katowice decision on the MPGs requests the Subsidiary Body for Scientific and Technological Advice (SBSTA) to develop Common Tabular Formats (CTFs) for the reporting of information on, inter alia, financial support provided, mobilised and received. This paper analyses key issues and options that Parties may wish to consider when developing CTFs for reporting on these elements. The widespread use of CTFs for climate finance reporting could potentially facilitate comparability and aggregation of data and information on financial support in the future. This paper also develops options for CTF tables for the three areas of financial support analysed.","In this paper, the authors analyse key issues and options that parties may wish to consider when developing CTFs for reporting on these elements and develop options for CTF tables for the three areas of financial support analysed."
"Reforming Corporate Accounting through Sustainable Finance: Insights on Green Bonds, ESG Disclosure, and Circular Economy Integration","https://scispace.com/paper/reforming-corporate-accounting-through-sustainable-finance-y514gw2e073t","2024","Journal Article","Sinergi International Journal of Accounting and Taxation","Fifi Nurafifah Ibrahim","10.61194/ijat.v2i3.649","","This narrative review explores the evolving integration of sustainable finance within accounting frameworks, focusing on green bonds, ESG disclosure, circular economy, and climate-related financial reporting. The study aims to understand how accounting practices are adapting to sustainability imperatives and identify critical trends, challenges, and strategies. Literature was collected from Scopus and Google Scholar using targeted keywords and Boolean operators. Peer-reviewed studies were included based on their relevance to sustainable accounting and financial governance. Findings reveal that green bonds significantly enhance corporate green innovation, while circular economy models influence cost structures and promote transparent sustainability reporting. Biodiversity accounting is emerging as a vital tool for integrating ecological risk into ESG frameworks. Moreover, financial institutions are improving climate risk disclosures through digitalization and strengthened governance. These findings challenge traditional accounting paradigms and emphasize the need for reform that incorporates long-term ecological and social impacts. The review highlights systemic barriers, such as inconsistent regulations and limited institutional capacity, and proposes digital transformation and global standardization as key solutions. It concludes that accounting must evolve to support environmental responsibility and long-term value creation. Future research should explore the financial impact of ESG investments and the scalability of digital tools in sustainability reporting. ","This narrative review explores the integration of sustainable finance in accounting, highlighting green bonds' impact on corporate innovation, circular economy's influence on cost structures, and emerging biodiversity accounting and climate risk disclosures, challenging traditional accounting paradigms."
"Emissions trading registries : guidance on regulation, development and administration","https://scispace.com/paper/emissions-trading-registries-guidance-on-regulation-48anp66gho","2016","","","Frédéric Dinguirard
Charlotte Streck
Paul Keenlyside
Pierre Guigon
Peter Zaman
Franziska Haupt
Charlie Parker
Zhang Xiaoguang
Tang Jin
Phil Brookfield
Alexander Lotsch
Marco Van Der Linden","","","The issues around the environmental integrity of international market mechanisms have gained a great deal of attention in the wake of the Paris Agreement. In addition, with the agreement on market-based measures for international aviation being reached, these issues are likely to gain even more prominence in countries’ efforts to prepare for the implementation of international market mechanisms. In a context where inaccurate accounting is one of the environmental integrity risks associated with market mechanisms, an emissions trading registry is critical for avoiding “double counting”—the situation where a single GHG emission reduction or removal is used more than once to demonstrate compliance with mitigation targets. An emissions trading registry is an online database that issues, records, and tracks the carbon units that are exchanged within market mechanisms or financed through Results-Based Climate Finance programs. Given the length of time and capacity needed for the development of a registry, it is essential for countries that are in the process of designing market mechanisms to factor in specific regulatory, administrative, functional, and technical aspects of registry development. Against this backdrop, and to further facilitate future registry design and implementation, this report provides policy makers and other stakeholders with technical insights and guidance on how to support country-specific decision making and activities related to registry development.","In this article, the authors provide policy makers and other stakeholders with technical insights and guidance on how to support country-specific decision making and activities related to registry development, and to further facilitate future registry design and implementation."
"Mobilising Islamic Funds for Climate Actions: From Transparency to Traceability","https://scispace.com/paper/mobilising-islamic-funds-for-climate-actions-from-3jh2whil","2022","Journal Article","Social and Environmental Accountability Journal","Raeni Raeni","10.1080/0969160x.2022.2066553","","Mobilising sufficient financial resources for low carbon development has led to countries integrating green bonds into their sovereign bond portfolios. However, questions remain over the efficacy and integrity of these financial instruments. Climate bonds impose additional accountability requirements that connect the money raised with actions to reduce atmospheric greenhouse gases. These requirements are given further prominence in financial instruments intended to fund climate change while complying with core Islamic values, such as the green sukuk, a Sharia-compliant alternative to traditional fixed-income investments to fund environmental projects. Climate-related financial instruments require tracking the flow of money through chains of decisions within and between organisations. This research explores how the Indonesian government, as the first sovereign state issuer of green sukuk, attempted to connect money raised from Islamic capital markets to actual reductions in greenhouse gas emissions. This required the creation of new accounting objects that connected financial data with GHG accounting at a granular level. Our analysis demonstrates how the existing accounting systems were repurposed by constructing green sukuk accounting objects that sought to connect equivalent disbursements of money with social and environmental benefits, primarily represented by reduced GHG emissions. ","In this paper , the authors explore how the Indonesian government, as the first sovereign state issuer of green sukuk, attempted to connect money raised from Islamic capital markets to actual reductions in greenhouse gas emissions."
"Unpacking provisions related to transparency of mitigation and support in the Paris Agreement","https://scispace.com/paper/unpacking-provisions-related-to-transparency-of-mitigation-1hyry31zt0","2016","Report Series","Research Papers in Economics","Gregory Briner
Sara Moarif","10.1787/5JLWW004N6NQ-EN","","The agreement of an enhanced transparency framework was a key outcome of the COP 21 climate change conference in Paris. This enhanced transparency framework will play an important role in tracking progress towards the individual and collective goals agreed at COP 21 and in understanding achievement of nationally determined contributions under the Paris Agreement. This paper unpacks the transparency-related provisions within the Paris Agreement and Decision 1/CP.21 relating to mitigation and support. It also explores the relationship between the existing and future transparency framework, information required to track progress towards nationally determined contributions for mitigation, and fulfilling reporting provisions on finance provided, mobilised and received.","In this paper, the authors unpacked the transparency-related provisions within the Paris Agreement and Decision 1/CP.21 relating to mitigation and support, and explored the relationship between the existing and future transparency framework, information required to track progress towards nationally determined contributions for mitigation, and fulfilling reporting provisions on finance provided, mobilised and received."
"Investment-Related Scope 3 Emissions: Ownership, Financial Control, and Calculation Methods","https://scispace.com/paper/investment-related-scope-3-emissions-ownership-financial-njiyd2lmb6fs","2025","Journal Article","Akdeniz Üniversitesi İktisadi ve İdari Bilimler Fakültesi Dergisi","Muhammed Mustafa Tuncer Çalışkan","10.25294/auiibfd.1640953","https://scispace.compdf/investment-related-scope-3-emissions-ownership-financial-njiyd2lmb6fs.pdf","This study examines the calculation and management of investment-related Scope 3 emissions, presenting a scenario-based analysis within the context of equity investments in the financial sector. In line with increasing greenhouse gas (GHG) disclosure requirements, financial institutions must account for the emissions associated with their investment portfolios. However, methodological uncertainties and sectoral differences complicate the standardization of emission reporting. In particular, identifying and effectively managing emissions that financial investors indirectly contribute to through their portfolios has become a critical necessity for sustainable finance policies. This research compares the investment-specific and average-data methods through scenarios, evaluating their applicability based on ownership structure and financial control levels. The findings indicate that financial control is a key determinant in emission allocation. While majority shareholders report direct emissions (Scope 1 and Scope 2), minority shareholders must rely on sector-based estimates to report under Scope 3. Furthermore, financial institutions must adopt more transparent and consistent reporting practices to fully assess the environmental impact of their investment decisions. In this regard, the different calculation methods analyzed in this study, along with the presented scenarios, provide strategic insights that can help investors and regulatory bodies make more informed decisions. ","This study examines investment-related Scope 3 emissions in the financial sector, comparing calculation methods and their applicability based on ownership structure and financial control levels, highlighting the need for transparent and consistent reporting practices."
"Shaping the Climate Change Agenda in India: Nationally Appropriate Mitigation Actions (NAMA) and Measurement, Reporting and Verification (MRV)","https://scispace.com/paper/shaping-the-climate-change-agenda-in-india-nationally-58a803ryxc","2010","","","Nanda Kumar Janardhanan","","","As the largest developing country with about one sixth of global population and as a leading economy in South Asia, India has a key role in addressing the climate change issues. The country’s growing fossil fuel consumption and increasing carbon emission are key factors that necessitate considerable efforts towards climate change mitigation. The various Five Year Plans and the specific actions prescribed under the National Action Plan for Climate Change formed subsequent to the Bali Action Plan gives significant importance to the domestic mitigation actions in the country. The country has developed national missions for addressing climate change concerns; measurement, reporting and verification (MRV) mechanisms apart from various policies that promote energy efficiency and energy conservation. All these developments indicate that the despite the domestic contentions regarding certain aspects of international climate change debate especially the international consultation and analyses and recommendations for international MRV, India has been taking various steps domestically towards addressing the climate change concerns. Some of the innovative mechanisms promoted by the country for energy conservation and energy efficiency, and the domestic MRV measures proposed indicate that India has been paying significant attention towards developing an efficient climate change policy. The paper argues that India’s actions towards climate change mitigation and the domestic monitoring and evaluation mechanisms are fast evolving as key parts of the country’s climate policy in order to address the growing concerns on climate change. 1 Policy Researcher, Climate Change Group, Institute for Global Environmental Strategies. Author can be reached at janardhanan@iges.or.jp Working Paper 2010-005 The views expressed in this working paper are those of the authors and do not necessarily represent those of IGES. Working papers describe research in progress by the authors and are published to elicit comments and to further debate. 2 Institute for Global Environmental Strategies / Working Paper","In this article, the authors argue that India's actions towards climate change mitigation and the domestic monitoring and evaluation mechanisms are fast evolving as key parts of the country's climate policy in order to address the growing concerns on climate change."
"First Steps Toward a Quality of Climate Finance Scorecard (QUODA-CF): Creating a Comparative Index to Assess International Climate Finance Contributions","https://scispace.com/paper/first-steps-toward-a-quality-of-climate-finance-scorecard-5gmhbdxm0k","2013","","","Katherine Sierra
Timmons Roberts
Michele de Nevers
Claire Langley
Cory B. Smith","","","Are climate finance contributor countries, multilateral aid agencies and specialized funds using widely accepted best practices in foreign assistance? How is it possible to measure and compare international climate finance contributions when there are as yet no established metrics or agreed definitions of the quality of climate finance? As a subjective metric, quality can mean different things to different stakeholders, while of donor countries, recipients and institutional actors may place quality across a broad spectrum of objectives. This subjectivity makes the assessment of the quality of climate finance contributions a useful and necessary exercise, but one that has many challenges. This work seeks to enhance the development of common definitions and metrics of the quality of climate finance, to understand what we can about those areas where climate finance information is available and shine a light on the areas where there is a severe dearth of data. Allowing for comparisons of the use of best practices across funding institutions in the climate sector could begin a process of benchmarking performance, fostering learning across institutions and driving improvements when incorporated in internal evaluation protocols of those institutions. In the medium term, this kind of benchmarking and transparency could support fundraising in more » contributor countries and help build trust with recipient countries. As a feasibility study, this paper attempts to outline the importance of assessing international climate finance contributions while describing the difficulties in arriving at universally agreed measurements and indicators for assessment. In many cases, data are neither readily available nor complete, and there is no consensus on what should be included. A number of indicators are proposed in this study as a starting point with which to analyze voluntary contributions, but in some cases their methodologies are not complete, and further research is required for a robust measurement tool to be created. « less","In this paper, a feasibility study of assessing international climate finance contributions while describing the difficulties in arriving at universally agreed measurements and indicators for assessment is presented. But in many cases, data are neither readily available nor complete, and there is no consensus on what should be included."
"Promoting transparency in Article 6: designing a coherent and robust reporting and review cycle in the context of operationalising Articles 6 and 13 of the Paris Agreement","https://scispace.com/paper/promoting-transparency-in-article-6-designing-a-coherent-and-3mdxft8bu6","2020","","","Axel Michaelowa
Aglaja Espelage
Lieke 't Gilde
Thiago Chagas","10.5167/UZH-195569","https://www.zora.uzh.ch/id/eprint/195569/1/ZORA195569.pdf","Transparency plays a decisive role in ensuring both the integrity and success of market-based cooperation under Article 6 of the Paris Agreement. The study “Promoting transparency in Article 6” develops recommendations for ongoing UNFCCC negotiations to design a coherent and robust reporting and review cycle for market-based cooperation. With the draft Article 6.2 Guidance now clearly establishing a link between the ‘Enhanced Transparency Framework’ (ETF) and the ‘Biennial Transparency Reports’ with reporting on international carbon market activities, the study elaborates on how both negotiations on the ETF and on Article 6 can be synchronised to ensure a robust outcome.","In this paper, the authors develop recommendations for ongoing UNFCCC negotiations to design a coherent and robust reporting and review cycle for market-based cooperation, which plays a decisive role in ensuring both the integrity and success of marketbased cooperation under Article 6 of the Paris Agreement."
"Carbon Accounting Quality: Measurement and the Role of Assurance","https://scispace.com/paper/carbon-accounting-quality-measurement-and-the-role-of-5gl4waqt4w","","Journal Article","Social Science Research Network","Brandon Gipper
Fiona Sequeira
Shawn Shi","10.2139/ssrn.4627783","","We examine the role of assurance—third-party verification—on carbon accounting quality. We develop a measure of carbon accounting quality based on the deviation of reported emissions from a model-based expected level, akin to discretionary accruals. We show that assurance is associated with improved carbon accounting quality. This association cannot be explained by firm type or firm-level transparency, is isolated to the scope-specific emissions being assured, does not relate to financial reporting quality, and is stronger when assurance is more pervasive and thorough. Assurance improves carbon accounting quality by identifying issues in a firm’s carbon accounting system, resulting in fewer carbon reporting omissions, less managerial uncertainty, and more timely reporting. Using the implementation of mandated assurance in three E.U. countries for non-financial reporting, we show that countries with these mandates experience within-firm improvements in carbon accounting quality post-regulation. Together, the findings highlight the importance of external assurance in shaping carbon accounting quality. ","This study examines the impact of third-party assurance on carbon accounting quality, finding that assurance improves quality by identifying issues, reducing omissions, and increasing transparency, with mandated assurance in E.U. countries leading to within-firm improvements post-regulation."
"Climate Finance for Limiting Emissions and Promoting Green Development: Mechanisms, Regulation and Governance","https://scispace.com/paper/climate-finance-for-limiting-emissions-and-promoting-green-4qs6zc1a9i","2009","Posted Content","Social Science Research Network","Richard B. Stewart
Benedict Kingsbury
Bryce Rudyk","","https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID1517969_code419245.pdf?abstractid=1500056&rulid=174920&mirid=4","Preventing risks of severe damage from climate change not only requires deep cuts in developed country greenhouse gas emissions, but also enormous amounts of public and private investment to limit emissions while promoting low-carbon growth in developing countries. While attention has focused on emissions limitations commitments and architectures, the crucial issue of what must be done to mobilize and govern the necessary financial resources has received too little consideration. This paper attempts to present a succinct overview of the emerging field of climate finance by defining the legal, political and economic issues and outlining the leading proposals for financial, regulatory, and governance mechanisms to fund climate change mitigation, and low-carbon development. We argue that effective mitigation of climate change will depend on a complex mix of public funds, private investment though carbon markets, and structured incentives that leave room for developing country innovations. This will require sophisticated national and global regulation of cap-and-trade and offset markets, forest and energy policy, international development funding, international trade law, and coordinated tax policy.","In this paper, the authors present a succinct overview of the emerging field of climate finance by defining the legal, political and economic issues and outlining the leading proposals for financial, regulatory, and governance mechanisms to fund climate change mitigation, and low-carbon development."
"1. Climate Finance for Limiting Emissions and Promoting Green Development: Mechanisms, Regulation, and Governance","https://scispace.com/paper/1-climate-finance-for-limiting-emissions-and-promoting-green-vmdqvz281efx","","","","Richard B. Stewart
Benedict Kingsbury
Bryce Rudyk","10.18574/nyu/9780814786574.003.0007","","Preventing risks of severe damage from climate change not only requires deep cuts in developed country greenhouse gas emissions, but also enormous amounts of public and private investment to limit emissions while promoting low-carbon growth in developing countries. While attention has focused on emissions limitations commitments and architectures, the crucial issue of what must be done to mobilize and govern the necessary financial resources has received too little consideration. This paper attempts to present a succinct overview of the emerging field of climate finance by defining the legal, political and economic issues and outlining the leading proposals for financial, regulatory, and governance mechanisms to fund climate change mitigation, and low-carbon development. We argue that effective mitigation of climate change will depend on a complex mix of public funds, private investment though carbon markets, and structured incentives that leave room for developing country innovations. This will require sophisticated national and global regulation of cap-and-trade and offset markets, forest and energy policy, international development funding, international trade law, and coordinated tax policy.","This paper explores climate finance mechanisms, regulation, and governance to limit emissions and promote green development, arguing for a complex mix of public funds, private investment, and incentives to mitigate climate change through national and global regulation."
"GAAP for GHG Emissions Accounting: How Consistent are GHG Emissions Reported Among Different Channels?","https://scispace.com/paper/gaap-for-ghg-emissions-accounting-how-consistent-are-ghg-jcwsrpytbu","2010","Journal Article","Social Science Research Network","Janice Tran
Janice Tran
Oliver Nnamdi Okafor
Irene M. Herremans","10.2139/SSRN.1742472","","Various institutions in the government, business, and investment communities are now demanding and relying on credible, comparable, consistent sustainability (economic, social, and environmental) information for decision making, especially related to greenhouse gas (GHG) emissions. Based on GHG emissions reports, governments are developing policy to ensure adherence to reduction commitments under worldwide agreements which in turn affect corporations’ planning and investment requirements. As well, investors want to know how these commitments will affect their returns. Organizations have answered the demand by providing GHG information to their shareholders through a number of reporting channels. As each channel provides its own guidelines for reporting, the question arises as to how consistent are the numbers reported under the various channels? We investigate the reliability of reporting of GHG emissions by corporations available through three different channels: mandatory reporting under government regulations; voluntary reporting under the CDP; and voluntary reporting through the companies’ stand-alone sustainability report.","The authors investigated the reliability of reporting of GHG emissions by corporations available through three different channels: mandatory reporting under government regulations, voluntary reporting under the CDP, and voluntary reporting through the companies' stand-alone sustainability report."
"Constructing a Credible Estimation for Overreporting of Climate Adaptation Funds in the Creditor Reporting System","https://scispace.com/paper/constructing-a-credible-estimation-for-overreporting-of-fd8711m1ao","","Journal Article","","Janos Borst
Thomas Wencker
Andreas Niekler","10.18653/v1/2023.latechclfl-1.11","","Development funds are essential to finance climate change adaptation and are thus an important part of international climate policy. How ever, the absence of a common reporting practice makes it difficult to assess the amount and distribution of such funds. Research has questioned the credibility of reported figures, indicating that adaptation financing is in fact lower than published figures suggest. Projects claiming a greater relevance to climate change adaptation than they target are referred to as “overreported”. To estimate realistic rates of overreporting in large data sets over times, we propose an approach based on state-of-the-art text classification. To date, assessments of credibility have relied on small, manually evaluated samples. We use such a sample data set to train a classifier with an accuracy of 89.81%±0.83% (tenfold cross-validation) and extrapolate to larger data sets to identify overreporting. Additionally, we propose a method that incorporates evidence of smaller, higher-quality data to correct predicted rates using Bayes’ theorem. This enables a comparison of different annotation schemes to estimate the degree of overreporting in climate change adaptation. Our results support findings that indicate extensive overreporting of 32.03% with a credible interval of [19.81%; 48.34%]. ","Researchers propose a text classification approach to estimate overreporting of climate adaptation funds in the Creditor Reporting System, achieving 89.81% accuracy and predicting a 32.03% overreporting rate with a credible interval of [19.81%; 48.34%]."
"Addressing the Risk of Double Counting Emission Reductions under the UNFCCC","https://scispace.com/paper/addressing-the-risk-of-double-counting-emission-reductions-2fs85msr2i","2015","Journal Article","Climatic Change","Lambert Schneider
Anja Kollmuss
Michael Lazarus","10.1007/S10584-015-1398-Y","","Avoiding double counting of emission reductions is a key policy concern to Parties to the United Nations Framework Convention on Climate Change (UNFCCC). Double counting of emission reductions can occur when a single greenhouse gas emission reduction or removal, achieved through a mechanism issuing units, is accounted more than once towards attaining mitigation pledges. We systematically assess how double counting can occur and how it could be addressed. We identify that double issuance – the issuance of two units for the same reductions – and double claiming – the accounting of the same reductions both in a greenhouse gas inventory and in units towards attaining a mitigation pledge – are the most important forms of double counting. They can occur not only directly, but in rather indirect ways which can be challenging to identify. Addressing double counting effectively requires international coordination in three areas: accounting of units, design of mechanisms that issue units, and consistent tracking and reporting on units. While international agreement on principles for accounting and mechanism design is crucial to preventing double counting, the governance arrangements for implementation and international oversight could vary. This article discusses options and makes recommendations for rules to address double counting in two distinct periods: through 2020 and post-2020 under a potential new international climate regime.","In this paper, the authors systematically assess how double counting can occur and how it could be addressed and make recommendations for rules to address double counting in two distinct periods: through 2020 and post 2020 under a potential new international climate regime."
"Same but different? Understanding divergent definitions of and views on climate finance","https://scispace.com/paper/same-but-different-understanding-divergent-definitions-of-j3xim6db","2022","Book Chapter","","","10.4337/9781784715656.00007","","This chapter unpacks the diverging definitions and accounting methods of climate finance. Attaining consensus among Parties on these issues is crucial in light of the new collective quantified goal on climate finance that is being defined until the end of 2024. In the following we describe and discuss the main controversies - notably questions regarding the eligibility of climate-related activities and counting of different finance instruments towards international commitments, the relationship between climate and development finance as well as the accounting for of 'negative' climate finance. We argue that the international community needs high-level institutional change and leadership to facilitate a fast, goal-oriented and consensual process to resolve these issues. In the absence of such convergence, attaining the objectives of the Paris Agreement will continue to suffer from a hodgepodge of institutional approaches to defining, counting and accounting for climate finance. ","The authors unpacks the diverging definitions and accounting methods of climate finance and argues that the international community needs high-level institutional change and leadership to facilitate a fast, goal-oriented and consensual process to resolve these issues."
"Navigating Climate Risk Through SFAS: A Sustainable Accounting Strategy","https://scispace.com/paper/navigating-climate-risk-through-sfas-a-sustainable-rh6ece1od4ib","2025","Journal Article","Telaah Bisnis","Fety Widianti Aptasari
Muhammad Helmi Falah","10.35917/tb.v25i2.509","","limate change has become a pressing global issue with far-reaching impacts on various sectors, especially heavy industries such as manufacturing, mining, energy and metals. This phenomenon affects the operations and sustainability of these sectors through physical risks, such as natural disasters, and transition risks from climate change policies. This study aims to explore the application of Indonesian Financial Accounting Standards (SFAS) in the context of climate change impacts, focusing on SFAS 74 on insurance contracts, SFAS 71 on financial instruments, and SFAS 68 on fair value measurement. The results show that these three accounting standards complement each other in managing climate change risks. SFAS 74 improves the accuracy of measuring insurance liabilities related to natural disasters, while SFAS 71 addresses financial instrument risk by considering the impact of climate change on market value. SFAS 68 plays an important role in measuring the fair value of physical assets affected by environmental change. The integration of guidance from IFRS S2 and TCFD into SFAS is expected to improve transparency and consistency in climate change risk reporting, facilitate better risk management, and support more informed investment decisions. This research also identifies challenges in implementation and provides recommendations for adaptation of accounting standards to address climate change risks more effectively. ","This study explores the application of Indonesian SFAS in managing climate change risks, finding that SFAS 74, 71, and 68 complement each other in measuring insurance liabilities, financial instrument risk, and fair value of physical assets affected by environmental change."
"Financing Climate Change Mitigation","https://scispace.com/paper/financing-climate-change-mitigation-1dytg36crd","2009","Report Series","","Jan Corfee-Morlot
Bruno Guay
Kate Larsen","10.1787/5K453XH6H4R6-EN","https://scispace.com/pdf/financing-climate-change-mitigation-1dytg36crd.pdf","The current monitoring, reporting and review framework under the UN Framework Convention on Climate Change (UNFCCC) has a number of strengths and weaknesses. Weaknesses include inconsistent and/or incomplete self reporting of financial support; infrequent reporting; limited and incomplete information on multilateral development banks and other non-UNFCCC funds; lack of primary data on financial flows under KP mechanisms (CDM); and lack of verification procedures. This paper aims to facilitate a discussion about a possible framework to measure, report and verify (MRV) mitigation support. It considers the main pathways through which mitigation support to developing countries may flow as well as the availability and suitability of information in this area to provide a basis to measure, report and verify mitigation support. A strengthened framework for reporting could be developed and layered into the existing system, e.g. via National Communications. Data gaps and reporting frequency could be corrected through improvements in National Communication guidelines and the development of a common reporting format. The UNFCCC could also collaborate with other institutions to develop and draw on more standardised data from other sources and to assure that information across sources is comparable and publicly available. A key aspect would be to provide a monitoring system that covers not just public but also private finance in mitigation specific as well as mitigation relevant areas. The absence of verification procedures in the current UNFCCC monitoring and review system for mitigation support should also be addressed. The Convention does not lay out specific guidelines for the review of mitigation support reported in National Communications and reported information is not formally cross checked with alternative information sources. Parties could agree to the elaboration of guidelines for review and verification to help determine whether Parties have employed agreed methods for self assessment and reporting on technology transfer, capacity building and financing, and whether reporting is conducted in a transparent manner. In addition, standardised reporting by recipient countries about funds received, use and usefulness of funds could also be an important addition to provide information for verification with information on contributions to mitigation support.","In this paper, the main pathways through which mitigation support to developing countries may flow as well as the availability and suitability of information in this area to provide a basis to measure, report and verify mitigation support."
"Climate Finance Policy Brief","https://scispace.com/paper/climate-finance-policy-brief-2ogby9d18z","2012","","","Smita Nakhooda
Alice Caravani
Prachi Seth","","","T he international community is focusing increasing attention on the need for more information and transparency on climate finance. Much of this interest has emerged in the context of developed country pledges to mobilise USD 100 billion in climate finance, per year, by 2020 under the UNFCCC.1 Increased monitoring of climate finance is essential to ascertain whether countries are on track to meet such commitments. Furthermore, there is agreement that climate finance should be mobilised in a context of mutual accountability. To this end, there has been agreement that developed countries’ efforts on mitigation and finance should be “comparable, transparent and accurate”.2","In this article, the authors focus on the need for more information and transparency on climate finance and highlight the need to increase monitoring of climate finance to ascertain whether countries are on track to meet their commitments."
