"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"First Steps Toward a Quality of Climate Finance Scorecard (QUODA-CF)","https://scispace.com/paper/first-steps-toward-a-quality-of-climate-finance-scorecard-1n3yhna37i","2013","Journal Article","Social Science Research Network","Katherine Sierra
J. Timmons Roberts
Michele de Nevers
Claire Langley
Cory B. Smith","10.2139/SSRN.2364573","","Are climate finance contributor countries, multilateral aid agencies and specialized funds using widely accepted best practices in foreign assistance? How is it possible to measure and compare international climate finance contributions when there are as yet no established metrics or agreed definitions of the quality of climate finance? As a subjective metric, quality can mean different things to different stakeholders, while of donor countries, recipients and institutional actors may place quality across a broad spectrum of objectives This subjectivity makes the assessment of the quality of climate finance contributions a useful and necessary exercise, but one that has many challengesThis work seeks to enhance the development of common definitions and metrics of the quality of climate finance, to understand what we can about those areas where climate finance information is available and shine a light on the areas where there is a severe dearth of data Allowing for comparisons of the use of best practices across funding institutions in the climate sector could begin a process of benchmarking performance, fostering learning across institutions and driving improvements when incorporated in internal evaluation protocols of those institutions","In this paper, the development of common definitions and metrics of the quality of climate finance contributions has been discussed, with a focus on the areas where there is a severe dearth of data."
"Bridging the gap: Analyzing trends and regional disparities in climate finance across Africa","https://scispace.com/paper/bridging-the-gap-analyzing-trends-and-regional-disparities-j5ohb19tfjmw","2025","Journal Article","","Micah Ezekiel Elton Mike
Saidu Ibrahim Halidu
O Peter
Bello Sabo Sanusi","10.33003/ijmass-2025.v1i2.21.60-68","","This study explores the trends, financial instruments, sectoral allocations, and sources of climate finance in Africa, focusing on the years 2019 to 2022. The analysis reveals a significant increase in climate finance, growing from USD 796.9 billion in 2019/2020 to USD 1.18 trillion in 2021/2022, marking a 48% growth. Energy systems received the largest share of funding, followed by agriculture, water, and cross-sectoral projects. However, regional disparities were observed, with Southern and Eastern Africa receiving more climate finance compared to other regions. A regression discontinuity analysis further highlights a structural shift in funding priorities post-2020, with a significant increase in investments. The study suggests that policy strategies should focus on enhancing regional equity in finance distribution, increasing adaptation finance, diversifying financial instruments, and improving governance structures. Recommendations for future research include exploring subnational trends, evaluating long-term impacts, and examining alternative financing mechanisms. The findings underscore the need for a more balanced approach to addressing climate finance gaps across sectors and regions, ensuring more equitable and sustainable development outcomes for Africa. ","This study analyzes climate finance trends in Africa (2019-2022), revealing a 48% growth to $1.18 trillion, with energy and agriculture receiving most funding, but highlighting regional disparities and recommending policy strategies for equity and sustainability."
"Mobilizing private finance for climate action in the global South : Nordic experiences and the way forward","https://scispace.com/paper/mobilizing-private-finance-for-climate-action-in-the-global-3pu357wbif","2018","Report","","Anna Asikainen
Martin Stadelmann","10.6027/NA2018-915","","Since 2009, the Nordic countries have increased their efforts to support developing economies in the mobilization of private finance. It is now time to take stock of the success stories. Regardless ...","In this article, the Nordic countries have increased their efforts to support developing economies in the mobilization of private finance, and it is now time to take stock of the success stories of these efforts."
"Making Sense of Article 2.1(C): What Role for Private Finance in Achieving Climate Goals?","https://scispace.com/paper/making-sense-of-article-2-1-c-what-role-for-private-finance-46eqo99t2m","2024","Book","","","10.18356/9789213587324","","Aligning the whole financial system, encompassing public and private financial flows at the domestic and international level, with a “pathway towards low greenhouse gas emissions and climate resilient development,” as stated in Article 2.1(c) of the Paris Agreement, is fundamental to limiting global warming and supporting the development ambitions of developing countries. This report responds to the ongoing dialogue with a particular focus on the role of private finance, proposing recommendations to Parties on the key actions they can take to deliver the ambitions of Article 2.1(c) while upholding commitments on the basis of equity and the principle of common but differentiated responsibilities and respective capabilities in light of different national circumstances (CBDR-RC). ","Aligning the whole financial system with a pathway towards low greenhouse gas emissions and climate resilient development requires the engagement of private finance."
"Análisis del financiamiento climático internacional para la transición energética del Ecuador","https://scispace.com/paper/analisis-del-financiamiento-climatico-internacional-para-la-4ieiy8c4ns16","2024","Journal Article","INNOVA Research Journal","Diego Esteban Vargas-Maldonado
Luis Gabriel Pinos-Luzuriaga","10.33890/innova.v9.n4.2024.2684","","La mitigación y adaptación al cambio climático exigen que los países en desarrollo transiten hacia una matriz energética moderna y sostenible. Este cambio requiere una investigación exhaustiva sobre los factores que facilitan la efectiva implementación del financiamiento externo destinado al desarrollo de infraestructuras de energía renovable. A pesar de que los estudios existentes sobre los efectos del financiamiento externo se centran principalmente en sectores como la educación, la salud y la gestión de residuos, este estudio adopta un enfoque distinto al analizar el impacto del financiamiento en el sector de la energía renovable. Específicamente, se examina el financiamiento destinado a la ejecución de proyectos de energía renovable que emplean diversas tecnologías. A través del análisis estadístico de los datos correspondientes al periodo de años 2016-2022, se observó que el financiamiento está débilmente correlacionado con el aumento de la capacidad instalada de tecnologías de energía renovable. No obstante, se encontró que el financiamiento externo destinado al desarrollo de políticas energéticas está estrechamente relacionado con la implementación de este tipo de tecnologías. ","This study examines the impact of international climate financing on Ecuador's energy transition, finding a weak correlation between funding and renewable energy capacity growth, but a strong link between policy financing and technology implementation."
"Find Me the Money: Financing Climate and Other Global Public Goods","https://scispace.com/paper/find-me-the-money-financing-climate-and-other-global-public-4zq75ogzbl","2011","Journal Article","Social Science Research Network","Nancy Birdsall
Benjamin Leo
Benjamin Leo","10.2139/SSRN.1824648","","The global community faces a number of critical challenges ranging from climate change to crossborder health risks to natural-resource scarcities. Many of these so-called global commons problems carry grave risks to economic growth in the developing world and to the livelihoods and welfare of their people. Climate change is the classic example. Despite the risks involved, donor governments have funded programs addressing global challenges such as climate change at far lower levels than traditional programs of country-based development assistance. The prospects for dealing with such global challenges will depend at least in part on new collective financing mechanisms. In this paper, we examine four categories of existing resource-mobilization options, including (1) transportation levies; (2) currency and financial transaction taxes; (3) capitalization of IMF Special Drawing Rights (SDRs); and (4) the sale, mobilization, or capitalization of IMF gold. In the end, we recommend that willing governments utilize a modest portion of their existing SDR allocations to capitalize a third-party financing entity. This entity would offer bonds on international capital markets backed by its SDR reserves. The proceeds would back private investment in climate-mitigation projects in developing countries that might otherwise lack adequate financing. This approach could mobilize up to $75 billion at little or no budgetary cost for contributing governments. Any limited budgetary costs could be offset by using excess proceeds from recent IMF gold sales. In our view, capitalizing a small portion of existing global assets — SDRs with a small back-up reserve of the income from gold already sold — to finance programs that deal with global public goods and bads makes eminent sense.","In this paper, the authors examined four categories of existing resource-mobilization options, including (1) transportation levies; (2) currency and financial transaction taxes; (3) capitalization of IMF Special Drawing Rights (SDRs); and (4) the sale, mobilization, or capitalisation of IMF gold."
"Enhancing environmental, social and governance frameworks to scale up climate finance","https://scispace.com/paper/enhancing-environmental-social-and-governance-frameworks-to-ewbq6rtq","","","","Fatih Yılmaz
J. K. Roychoudhury
Emre Hatipoğlu","","","Financing the sustainable energy transition remains a global challenge, especially for developing countries with higher reliance on hard-to-abate and legacy fossil fuel-based industrial sectors. Understanding the unique environmental, social, and corporate governance (ESG) challenges facing developing countries constitutes a compelling starting point for addressing climate finance issues. A first step is developing a global ESG framework based on more inclusive and sustainable energy transition concepts, such as the Circular Carbon Economy (CCE). Active cooperation between developed and developing nations in local capacity building, economic and operational knowledge transfers, fiscal transfers from Annex I to non-Annex countries, local carbon pricing mechanisms and utilisation of innovative green financial instruments can significantly foster sustainable energy transitions.","In this paper , the authors develop a global ESG framework based on more inclusive and sustainable energy transition concepts, such as the Circular Carbon Economy (CCE), to understand the unique environmental, social, and corporate governance (ESG) challenges facing developing countries."
"Transparency in climate finance after Paris: Towards a more effective climate governance framework","https://scispace.com/paper/transparency-in-climate-finance-after-paris-towards-a-more-1or7nd6b9f","2018","Book Chapter","","Felicity Deane
Evan Hamman","10.1007/978-981-13-2155-9_3","","The Paris Agreement charts a new course for measuring, reporting, verification (MRV) of State obligations with the intensification of the emphasis on the criterion of transparency. This is, in part, responsive to modern debates in regards to environmental law generally and climate law in particular. Transparency is crucial to the success or failure of climate mitigation and adaption regimes because climate governance is intimately connected to the ideals of deliberative democracy, public participation, and the rule of law. The Paris Agreement thus presents a ground-breaking and important point in time for both developed and developing States. Aligned with this requirement is the desire to increase the amount and flow of ‘climate finance’ from developed to developing states. The associated need for transparency in funding flows has been raised in part through the accusations of misused or inadequate funds, ‘tied’ funding and double counting. Though there are new informational requirements placed on states in the Paris Agreement, they also present considerable practical challenges. The purpose of this chapter is to analyse the principle of transparency in climate finance and to chart the direction of the associated informational requirements in light of the measures agreed at Paris.","The Paris Agreement charts a new course for measuring, reporting, verification (MRV) of State obligations with the intensification of the emphasis on the criterion of transparency as mentioned in this paper, which is crucial to the success or failure of climate mitigation and adaptation regimes because climate governance is intimately connected to the ideals of deliberative democracy, public participation, and the rule of law."
"From public to private climate change adaptation finance : Adapting finance or financing adaptation?","https://scispace.com/paper/from-public-to-private-climate-change-adaptation-finance-25ovgufuwd","2017","Dissertation","","W.P. Pauw","","","Private financing is the latest mark of the privatisation of global governance. The implementation of international agreements in the fields of environment, climate change and development has always been supported by public finance from developed countries. This tradition is broken by a transmutation towards private financing. This started in 2009 with the Copenhagen Accord of the UN climate negotiations and is also visible in, among others, the 2012 United Nations Conference on Sustainable Development and the Sustainable Development Goals (SDGs) that were agreed upon at the 2015 Sustainable Development Summit. In the Copenhagen Accord, developed countries pledged to mobilise US$ 100 billion of climate finance annually by 2020, and included the private sector as a source of finance. However, the potential of private financing remains unclear. This dissertation studies the conditions under which private finance can effectively address climate change adaptation in developing countries. Research is based on participant observation; the analysis of international agreements, other negotiation outcomes, policy documents and business cases; and in-depth semi-structured interviews. This dissertation demonstrates that the private sector is currently not held accountable for adaptation finance or adaptation expenditure. It also demonstrates that there is little evidence that mobilised private adaptation finance leads to desired adaptation outcomes; and that the current institutional design is ineffective in mobilising substantial private adaptation finance that contributes to the US$ 100 billion target. Finally, this dissertation concludes that the allocation of private finance does not meet the criteria of the UNFCCC: it is neither balanced between adaptation and mitigation nor does it prioritise the most vulnerable developing countries. If its aim of the mobilisation of private finance is to reach the US$ 100 billion target, the transmutation towards private financing is ineffective in the field of adaptation. The institutional design of the climate finance regime would need to become more static and integrated. An alternative aim would be to focus on ‘adaptation output’ through private sector engagement. This dissertation proposes to maximise the mobilisation of private investments in resilience and reducing vulnerability, regardless of whether these could constitute climate finance or not. Public finance from industrialised countries could then be prioritised towards the countries that are most vulnerable to climate change.","In this article, the authors study the conditions under which private finance can effectively address climate change adaptation in developing countries and conclude that the allocation of private finance does not meet the criteria of the UNFCCC: it is neither balanced between adaptation and mitigation nor does it prioritise the most vulnerable developing countries."
"Climate Finance at International and National Level: Needs, Drivers and Sources","https://scispace.com/paper/climate-finance-at-international-and-national-level-needs-2whbd1yv","2022","Journal Article","Disaster Resilience and Green Growth","","10.1007/978-981-19-0725-8_3","","The top risks in the world are climate induced states the World Economic Forum report. Climate Finance (CF) plays an imperative role in reducing and altering on the impacts of climate resilience in developing countries. This chapter on CF is based on review of secondary sources such as journal articles, policy documents and reports, among others. International summits like the Kyoto Convention (1997) and the Paris Agreement (2015) have paved the way for a global fight against climate change; wherein, the developed countries have contributed funds to mitigate the effects of climate change and adopt a climate resilient development themselves. Bulk of India’s climate finance comes from public budget. To meet India’s NDC targets and keep within 1.5 °C temperature, the private sectors of this country must do their fair share by contributing or generating funds. Climate insurance as an instrument of climate financing needs to be explored but with caution. ","In this paper , the authors reviewed secondary sources such as journal articles, policy documents and reports, among others, to explore climate insurance as an instrument of climate financing, but with caution."
"Enhancing Climate Finance Readiness: A Review of Selected Investment Frameworks as Tools of Multilevel Governance","https://scispace.com/paper/enhancing-climate-finance-readiness-a-review-of-selected-3t5xqwed9r","2018","Journal Article","Social Science Research Network","Lawrence Agbemabiese
Joseph Nyangon
Jae-Seung Lee
John Byrne","10.2139/SSRN.3082542","","The International Renewable Energy Agency (IRENA) has estimated that to reduce greenhouse gas emissions and limit global mean temperature rise to well below 2° Celsius, new forms of low-carbon investment must be unlocked and cost-effectively doubled by 2030. This level of deployment of low-carbon solutions require doubling current investment in renewable energy to US$500 billion per year up to 2020 and tripling in the 2020s to reach US$900 billion each year up to 2030. However, the mechanisms for scaling up such investments remain constrained by high transaction costs, insufficient investment size, and limited market liquidity. We explore recent development of climate investment readiness frameworks (CIRFs) and their application in support of low-carbon development strategies. The paper focuses on two objectives driving the creation and use of such frameworks: (a) barriers to attracting large-scale private investment in climate-sensitive technologies, and (b) how these barriers can be reduced through effective capacity building mechanisms. We consider the utility of the main investment readiness (IR) frameworks with a particular focus on their contributions to developing a climate investment-friendly policy regime through appropriate governance reforms and technical capacity building measures. Important connections between the performance of climate investment readiness frameworks and broader governance issues are highlighted. Conclusions for strengthening such frameworks as tools of multilevel governance regimes are offered.","In this article, the authors explore recent development of climate investment readiness frameworks (CIRFs) and their application in support of low-carbon development strategies, focusing on two objectives driving the creation and use of such frameworks: (a) barriers to attracting large-scale private investment in climate-sensitive technologies, and (b) how these barriers can be reduced through effective capacity building mechanisms."
"Climate finance effectiveness: matching in-depth analysis with stakeholder dialogues","https://scispace.com/paper/climate-finance-effectiveness-matching-in-depth-analysis-1nl869j5","2022","Book Chapter","","","10.4337/9781784715656.00008","","Analysis on the state and effectiveness of climate finance flows has provided a strong evidence base for policy and investment decision making over the past 10-15 years. Yet the community of public and private investors and practitioners are still learning how to most effectively deploy resources to drive the investment required to meet Paris Agreement goals. This chapter first lays out major trends in the current landscape of climate finance actors, instruments, and end uses of finance. It then explores what we have learned about the effectiveness of climate finance to date (flows vs needs, impact on sector transformation including the financial sector, leverage ratios) and important additional considerations including achievement of broader Sustainable Development Goals and phasing out of harmful finance. It then outlines several major stakeholder initiatives working to influence the effectiveness of climate finance and reflects on the effectiveness and potential weaknesses of the existing climate finance governance landscape, and what may be needed going forward. ","In this paper , the authors lay out major trends in the current landscape of climate finance actors, instruments, and end uses of finance, and explore what we have learned about the effectiveness of finance to date (flows vs needs, impact on sector transformation including the financial sector, leverage ratios) and important additional considerations including achievement of broader sustainable development goals and phasing out of harmful finance."
"From climate finance toward sustainable development finance","https://scispace.com/paper/from-climate-finance-toward-sustainable-development-finance-1h33cfj7e3","2017","Journal Article","Wiley Interdisciplinary Reviews: Climate Change","Jan Christoph Steckel
Michael Jakob
Christian Flachsland
Ulrike Kornek
Kai Lessmann
Ottmar Edenhofer","10.1002/WCC.437","","Decarbonizing the global energy system requires large-scale investment flows, with a central role for international climate finance to mobilize private funds. The willingness to provide international finance in accordance with common but differentiated responsibilities was acknowledged by the broad endorsement of the Paris Agreement, and the Green Climate Funds in particular. The international community aims to mobilize at least USD 100 billion per year for mitigation and adaption in developing countries. In this article, we argue that too little attention has been paid on the spending side of climate finance, both in the political as well as the academic debate. To this end, we review the challenges encountered in project-based approaches of allocating climate finance in the past. In contrast to project-based finance, we find many advantages to spending climate finance in support of price-based national policies. First, the support for international climate cooperation is improved when efforts of successively rising domestic carbon pricing levels are compensated. Second, carbon pricing sets incentives for least-cost mitigation. Third, investing domestic revenues from emission pricing schemes could advance a country's individual development goals and ensure the recipient's ‘ownership’ of climate policies. We conclude that by reconciling the global goal of cost-efficient mitigation with national policy priorities, climate finance for carbon pricing could become a central pillar of sustainable development and promote international cooperation to achieve the climate targets laid down in the Paris Agreement. WIREs Clim Change 2017, 8:e437. doi: 10.1002/wcc.437

For further resources related to this article, please visit the WIREs website.","In this paper, the authors argue that too little attention has been paid on the spending side of climate finance, both in the political as well as the academic debate, and they find many advantages to spending climate finance in support of price-based national policies."
"Structuring International Financial Support for Climate Change Mitigation in Developing Countries","https://scispace.com/paper/structuring-international-financial-support-for-climate-4rfdf6kqzx","2010","Journal Article","Social Science Research Network","Karsten Neuhoff
Samuel Fankhauser
Emmanuel Guerin
Jean Charles Hourcade
Helen Jackson
Ranjita Rajan
John L. Ward","10.2139/SSRN.1596079","","In the Copenhagen Accord of December 2009, developed countries agreed to provide start-up finance for adaptation in developing countries and expressed the ambition to scale this up to $100 billion per year by 2020. The financial mechanisms to deliver this support have to be tailored to country and sector specific needs so as to enable domestic policy processes and self sustaining business models, and to limit policy risk exposure for investors while complying with budgetary constraints in OECD countries. This paper structures the available financial mechanisms according to the needs they can address, and reports on experience with their application in bilateral and multilateral settings.","In the Copenhagen Accord of December 2009, developed countries agreed to provide start-up finance for adaptation in developing countries and expressed the ambition to scale this up to $100 billion per year by 2020 as mentioned in this paper."
"Global Climate Financing of Multilateral Development Banks - An Analysis","https://scispace.com/paper/global-climate-financing-of-multilateral-development-banks-3v7cdf0j","2022","Journal Article","Shanlax International Journal of Economics","Dhulasi Birundha Varadarajan
M. Chitra","10.34293/economics.v10i2.4747","","The human Community in earth understood theemergency need to integrate forces to avert dangerous climate change. This requires mobilising financial resources from a wide range of sources, public and private, bilateral and multilateral, including alternative sources. This makes it increasingly important to track and report financial flows that support climate change mitigation and adaptation to create trust and accountability with regard to climate related investment. Climate Financing by Multilateral Development Banks (MDBs) comprising the African Development Bank (AFDB) the Asian Development Bank (ADB) the European Bank for Reconstruction and Development (EBRD) the European investment Bank (EIB) the inter-American Development Bank Group (IDBG) the world Bank (WB) and the International Finance Corporation (IFC). The vision of Paris agreement’s in financial flows consistent with low greenhouse gas emissions and climate- resilient development plays a significant role in the MDBs work to improve tracking and reporting. At COP 24 in December 2018 the MDBs reinforced their commitment to combating climate change presenting joint approach that will align their activities with the goals of the internationalagreement. Based on the increasing role of MDB Banks in Climate Financing to different regions and sectors this paper focuses on the objectives such as To study climate Financing of Multilateral Banks and its role in minimising global CO2 emissions, To find the share of Adaptation Financeto total climate finance and also to determine the share of different banks in total adaptation funding. Based on the share, the moving pattern of financing by each group of banks would be analysed, to study the share of adaptation finance to total investments of funds in different sectors. The moving pattern of financing in different regions and sectors would also be observed. In order to study the variations in total amount allotted, amount for adaptation and amount on mitigation, Bank wise, Region wise and sector wise would be analysed. Data are collected from secondary sources for the years 2011 to 2018 from the reports of Multilateral Development joint report on climate finance. Regression was used to study the variation in variables such as total climate finance given by MDBs, Finance to Adaptation and Mitigation, Region wise financial distribution and sector wise allocation. The result of the study found that MDB banks are more innovative enough to distribute climate finance to various regions and to various sectors by pooling finance from various sources. Finance is given to countries to implement Adaptation and Mitigation measures separately. Comparatively finance to Adaptation is less to Mitigation. To utilize the Climate Finance more effectively MDB banks have to follow the approach of synthesizing both Adaptation finance and Mitigation Finance.","In this article , the authors study the role of multilateral development banks in climate finance and find the share of adaptation finance to total investments of funds in different sectors and the moving pattern of financing in different regions and sectors."
"Is There Room for Coherence in Climate Financial Assistance","https://scispace.com/paper/is-there-room-for-coherence-in-climate-financial-assistance-185do3pz3e","2015","Journal Article","Laws","Laurence Boisson de Chazournes","10.3390/LAWS4030541","","This article takes a closer look at the complex web of financial assistance mechanisms in the climate change sector. These mechanisms are important tools for assisting developing countries to address the challenges associated with climate change. Mapping the various types of institutions and funds in this sector, the author underlines the important role played by the private sector but also highlights the increasing presence of financial mechanisms under the aegis of international organizations, such as the World Bank. Moreover, a particular focus is placed on the Green Climate Fund and the way in which the establishment of this mechanism may affect the functioning of existing financial mechanisms. In calling for better communication, coordination, and coherence among these actors and mechanisms, the author suggests that these ends may be achieved by placing an emphasis on plurality, complementarity, and mutual support through, inter alia, more effective policy oversight and enhanced inter-institutional relations.","In this article, the authors take a closer look at the complex web of financial assistance mechanisms in the climate change sector, highlighting the important role played by the private sector but also highlighting the increasing presence of financial mechanisms under the aegis of international organizations, such as the World Bank."
"Greater transparency and better policy for climate finance","https://scispace.com/paper/greater-transparency-and-better-policy-for-climate-finance-5c41jqkjyh","2019","Posted Content","Financial Stability Review","Andreas Jobst
Ceyla Pazarbasioglu","","","Many developing countries face substantial challenges from climate change and need significant financial resources to fund essential mitigation and adaptation efforts. Mobilising more private sector resources requires balancing economic incentives and policy choices to encourage long-term investment in a financial system that prices the physical and transition risks from climate change adequately and allocates capital efficiently. Such a practice of finance would focus on strategic fundamentals and fully integrate sustainability considerations into its operations, including the full costing of positive and negative externalities under comprehensive disclosure. In this context, funding reliable, low-carbon infrastructure is an essential step toward addressing climate risks at scale and building resilient societies in developing countries to generate sustainable, long-term growth. This article explores how the World Bank Group supports the development of climate risk management and funding mechanisms through its own market operations (as financial institution) and client country engagements (via capacity building and infrastructure projects) to green the financial system against the background of an evolving climate finance paradigm.","The World Bank Group supports the development of climate risk management and funding mechanisms through its own market operations (as financial institution) and client country engagements (via capacity building and infrastructure projects) to green the financial system against the background of an evolving climate finance paradigm."
"Quelles mesures pour le financement international du développement et des biens publics mondiaux ?","https://scispace.com/paper/quelles-mesures-pour-le-financement-international-du-ez491dh76h","2023","Journal Article","Revue d'économie financière","Thomas Mélonio
Jean-David Naudet","10.3917/ecofi.151.0157","","La mondialisation des défis de développement durable (crises sanitaires, dérèglement climatique, etc.) n'a pas encore été suivie d'un mouvement équivalent en matière de métrique, de comptabilisation statistique et de promotion des incitations pour les États à produire leur contribution optimale en matière de coopération internationale. Si le cadre de l'aide publique au développement a permis de rendre comparables les efforts de solidarité des pays de l'OCDE, il ne permet plus aujourd'hui de rendre compte de manière suffisamment précise des flux financiers consacrés aux biens publics globaux. Cet article analyse les cadres statistiques existants et s'intéresse à des options alternatives pour mieux refléter et structurer les financements internationaux pour le climat et plus généralement les objectifs de développement durable (ODD). Classification JEL : F50, F55, F63, F64, O19.","Le financement international du développement et des biens publics mondiaux est un défi majeur. Il n'est pas encore suivi d'un mouvement équivalent en matière de métrique, de comptabilisation statistique et de promotion des incitations pour les États à produire leur contribution optimale en matière de coopération internationale."
