doi,title,year,cited_by_count,source_count,reranker_score,weak_label,abstract,reranker_relevant,human_label
10.3390/su15086436,"Digital Financial Inclusion, Land Transfer, and Agricultural Green Total Factor Productivity",2023.0,76.0,1,0.0052539147,True,"Improving agricultural green total factor productivity is important for achieving high-quality economic development and the SDGs. Digital inclusive finance, which combines the advantages of digital technology and inclusive finance, represents a new scheme that can ease credit constraints and information ambiguity in agricultural production. First, this study focused on agro-ecological functions; we incorporated total agricultural carbon sequestration and emissions extraction into the evaluation system and used the mixed-direction-distance function to calculate agricultural green total factor productivity. Then, based on panel data from 31 provinces in China collected from 2011 to 2021, we used the two-way fixed effect model, the interactive fixed effect, and the plausibly exogenous variable method to test the impact of digital financial inclusion on agricultural green total factor productivity, and its mechanism of action. The panel-corrected standard error and fixed effect Driscoll–Kraay methods were used to account for the unobserved heterogeneity and cross-section dependence in the panel data. The results showed that digital financial inclusion can significantly improve agricultural green total factor productivity. This conclusion remained valid following robustness tests using the spatial econometric model and the method of changing explanatory variables. Digital financial inclusion can improve agricultural green total factor productivity by facilitating the transfer of agricultural land. Sound digital infrastructure and strict green credit policies enhance the role of digital inclusive finance in promoting the green development of agriculture. These conclusions could help the financial sector to formulate flexible, accurate, reasonable, and appropriate financial policies and products that would support agriculture, and enhance the role of digital inclusive finance in promoting sustainable agricultural development.",True,False
10.1038/nclimate1804,Untangling the confusion around land carbon science and climate change mitigation policy,2013.0,242.0,1,0.004542494,True,,False,False
10.2139/ssrn.5928838,"Institutional Context, Digital-Physical Industrial Integration, and Corporate ESG Performance: Mechanisms and Heterogeneous Effects in China",2025.0,0.0,1,0.0045399484,False,,False,False
10.18356/25d8fba9-en-fr,No. 43075. France and China,2010.0,0.0,1,0.004534009,False,"Agreement between the Government of the French Republic and the Government of the People’s Republic of China concerning the promotion of a Clean Development Mechanism (CDM) as provided for in article 12 of the Kyoto Protocol. Peking, 9 October 2004",False,True
10.1016/j.jfineco.2020.12.011,Sustainable investing in equilibrium,2020.0,1838.0,1,0.0045257737,True,,False,True
10.1787/421482436815,Carbon Dioxide Emissions Embodied in International Trade of Goods,2003.0,380.0,1,0.0045206593,True,"Efforts such as the Kyoto Protocol to reduce emissions that may be linked to climate change focus on six greenhouse gases (GHG).Carbon dioxide is by far the largest of these by volume, representing about 80% of the total emissions of these six gases.Almost all carbon dioxide is emitted during the combustion of fossil fuels and OECD countries account for over half of the total carbon dioxide emission in the world while an additional four countries (Brazil, China, India and Russia) together account for a further quarter of the global total.Many policies designed to reduce these emissions set emission reduction goals based on some previous level (e.g.1990 in the case of Kyoto for many countries) which is used as a benchmark for success and compliance to the protocol.But changes in emissions at the national level can occur for many reasons: including the relocation of production abroad, and/or by import substitution.This may have a negligible impact on global emissions but, if the imports use more GHG intensive production processes than the domestically produced goods that they displace, global emissions could well be higher.The objective of this paper is to explore the role of trade in goods in this context by creating an indicator that estimates CO 2 emissions related to domestic demand, for 24 countries (responsible for 80% of global CO 2 emissions), as a complement to the more common indicator of emissions associated with domestic production of emissions, such as that used in the Kyoto Protocol.Using conservative assumptions the paper shows that estimates of CO 2 emissions generated to satisfy domestic demand in the OECD in 1995 were 5% higher than emissions related to production.To put this figure into perspective only six countries in the world directly emitted more CO 2 in 1995.",False,True
10.1007/s40641-021-00178-y,"Land Use Effects on Climate: Current State, Recent Progress, and Emerging Topics",2021.0,172.0,1,0.004509647,True,"As demand for food and fiber, but also for negative emissions, brings most of the Earth’s land surface under management, we aim to consolidate the scientific progress of recent years on the climatic effects of global land use change, including land management, and related land cover changes (LULCC). We review the methodological advances in both modeling and observations to capture biogeochemical and biogeophysical LULCC effects and summarize the knowledge on underlying mechanisms and on the strength of their effects. Recent studies have raised or resolved several important questions related to LULCC: How can we derive CO2 fluxes related to LULCC from satellites? Why are uncertainties in LULCC-related GHG fluxes so large? How can we explain that estimates of afforestation/reforestation potentials diverge by an order of magnitude? Can we reconcile the seemingly contradicting results of models and observations concerning the cooling effect of high-latitude deforestation? Major progress has been achieved in understanding the complementarity of modeling, observations, and inventories for estimating the impacts of various LULCC practices on carbon, energy, and water fluxes. Emerging fields are the operationalization of the recently achieved integration of approaches, such as a full greenhouse gas balance of LULCC, mapping of emissions from global models to country-reported emissions data, or model evaluation against local biogeophysical observations. Fundamental challenges remain, however, e.g., in separating anthropogenic from natural land use dynamics and accurately quantifying the first. Recent progress has laid the foundation for future research to integrate the local to global scales at which the various effects act, to create co-benefits between global mitigation, including land-based carbon dioxide removal, and changes in local climate for effective adaptation strategies.",False,False
10.1007/s10584-019-02504-8,More than meets the eye: a longitudinal analysis of climate change imagery in the print media,2019.0,98.0,1,0.0045070406,True,"Abstract Images are ubiquitous in everyday life. They are a key part of the communication process, shaping peoples’ attitudes and policy preferences on climate change. Images which have come to dominate visual portrayals of climate change (and conversely, those that are marginalised or excluded) influence how we interact with climate change in our everyday lives. This paper presents the first in-depth, cross-cultural and longitudinal study of climate change visual discourse. It examines over a thousand images associated with articles about climate change in UK and US newspapers between 2001 and 2009, a pivotal decade for climate change engagement. Content, frame and iconographic analyses reveal a remarkably consistent visual discourse in the UK and US newspapers. The longitudinal analysis shows how the visual representation of climate changed mid-decade. Before 2005, a distancing frame was common. Imagery of polar landscapes acted as a visual synecdoche for distant climate risk. After 2005, there was a rapid increase in visual coverage, an increase in use of the contested visual frame, alongside an increase in climate cartoons, protest imagery and visual synecdoches. These synecdoches began to be subverted and parodied, particularly in the right-leaning press. These results illustrate the rise of climate change scepticism during the mid-2000s. This study has implications for public engagement with climate change. It shows that the contested and distancing visual frames are deeply and historically embedded in the meaning-making of climate change. Additionally, it showcases the importance of visual synecdoches, used by newspapers in particular circumstances to engage particular audiences. Knowing and understanding visual use is imperative to enable an evidence-based approach to climate engagement endeavours.",False,False
10.1016/j.enpol.2018.04.054,Transaction costs (TCs) in green building (GB) incentive schemes: Gross Floor Area (GFA) Concession Scheme in Hong Kong,2018.0,51.0,1,0.004503033,True,"Abstract It is claimed that transaction costs (TCs) affect the effectiveness of any green building (GB) policy. However, few studies have empirically applied TC analysis to GB incentives, which normally should have analyzed the TCs borne by different stakeholders. These include TC typology and determinants during the implementation process, especially the extra administration process where TCs possibly may be incurred. The lack of such in-depth analysis tends to make incentive-design ignore efficiency and fairness amongst the stakeholders. This study aims to improve the efficiency of GB incentives through analyzing TCs borne by the private sector stakeholders. It would identify TC typologies and determinants, and TCs measurement and allocation to different stakeholders. As TCs are policy context-specific, this paper takes a popular GB incentive scheme, Gross Floor Area (GFA) Concession Scheme, as an example. Interviews were conducted with 20 industry experts to validate TCs types and determinants, and to gauge the magnitude of TCs borne by different stakeholders. These empirical evidences are helpful for policy-makers and practitioners to better understand the impacts of TCs, so as to improve the effectiveness of future incentive schemes. In addition, GB policy recommendations for Hong Kong are proposed and many of which are relevant to other countries.",False,False
10.1016/j.worlddev.2018.06.014,Impacts of CDM projects on sustainable development: Improving living standards across Brazilian municipalities?,2018.0,52.0,1,0.004495581,True,"The goal of the Clean Development Mechanism (CDM) is both emission reduction and sustainable development, but while emission reductions generate revenues for the project developer, no such benefit results from the achievement of sustainable development. The objective of this research is therefore to analyze to which extent CDM investments have led to sustainable development benefits, and whether there is a difference in these effects between renewable energy and waste handling and disposal projects. Complementary to existing studies, which are based on potential effects reported ex-ante by project developers, this paper aims at quantifying impacts of CDM projects on sustainable development based on empirical data. Using data for years 2000 (pre-CDM) and 2010 (post-CDM) for Brazilian municipalities, this paper combines difference-in-differences assessment with matching techniques to identify the effect of CDM investments on development and poverty indicators by distinguishing for four project’s types: hydro, biomass energy, landfill gas and methane avoidance. Results show that CDM project types have stimulated local income and labor opportunities but only hydro projects have contributed to reduce poverty at the municipal level for the period analyzed.",False,True
10.1111/brv.12990,Carbon sequestration and climate change mitigation using macroalgae: a state of knowledge review,2023.0,132.0,1,0.0053103585,True,"The conservation, restoration, and improved management of terrestrial forests significantly contributes to mitigate climate change and its impacts, as well as providing numerous co-benefits. The pressing need to reduce emissions and increase carbon removal from the atmosphere is now also leading to the development of natural climate solutions in the ocean. Interest in the carbon sequestration potential of underwater macroalgal forests is growing rapidly among policy, conservation, and corporate sectors. Yet, our understanding of whether carbon sequestration from macroalgal forests can lead to tangible climate change mitigation remains severely limited, hampering their inclusion in international policy or carbon finance frameworks. Here, we examine the results of over 180 publications to synthesise evidence regarding macroalgal forest carbon sequestration potential. We show that research efforts on macroalgae carbon sequestration are heavily skewed towards particulate organic carbon (POC) pathways (77% of data publications), and that carbon fixation is the most studied flux (55%). Fluxes leading directly to carbon sequestration (e.g. carbon export or burial in marine sediments) remain poorly resolved, likely hindering regional or country-level assessments of carbon sequestration potential, which are only available from 17 of the 150 countries where macroalgal forests occur. To solve this issue, we present a framework to categorize coastlines according to their carbon sequestration potential. Finally, we review the multiple avenues through which this sequestration can translate into climate change mitigation capacity, which largely depends on whether management interventions can increase carbon removal above a natural baseline or avoid further carbon emissions. We find that conservation, restoration and afforestation interventions on macroalgal forests can potentially lead to carbon removal in the order of 10's of Tg C globally. Although this is lower than current estimates of natural sequestration value of all macroalgal habitats (61-268 Tg C year<sup>-1</sup> ), it suggests that macroalgal forests could add to the total mitigation potential of coastal blue carbon ecosystems, and offer valuable mitigation opportunities in polar and temperate areas where blue carbon mitigation is currently low. Operationalizing that potential will necessitate the development of models that reliably estimate the proportion of production sequestered, improvements in macroalgae carbon fingerprinting techniques, and a rethinking of carbon accounting methodologies. The ocean provides major opportunities to mitigate and adapt to climate change, and the largest coastal vegetated habitat on Earth should not be ignored simply because it does not fit into existing frameworks.",True,False
10.3390/jrfm14120589,Green Bond: A Systematic Literature Review for Future Research Agendas,2021.0,109.0,1,0.005323972,True,"Green bonds (or climate bonds) are one of the most used sustainable investment instruments, and under the Paris Climate Agreement of 2015, the climate bond market is expected to thrive in the near future. Green bonds are gaining increasing popularity between environmentally responsible investors, as well as investors who “simply” attempt to benefit from portfolio diversification, including green issuances, that are close to other fixed bonds. This paper aims to take advantage of previous literature contributions on the green bond market to indicate the way forward for future research. Herein, through a systematic literature review on the green bond market, our ultimate goal is to provide investors, main markets actors, and policymakers with some helpful insight on the role of environmental investments in reshaping the financial markets and fostering the sustainability of the economy.",True,True
10.3390/su15042876,Socio-Economic Stability and Sustainable Development in the Post-COVID Era: Lessons for the Business and Economic Leaders,2023.0,67.0,1,0.0053247423,True,"This paper focuses on social and economic stability, as well as sustainable development, in the post-COVID era in light of the recent theoretical approaches and leadership practices. As governments worldwide resorted to repeated national- and regional-specific impositions of social and economic isolation in an (often failed) attempt to contain the spread of the coronavirus, their economies have been plunged into recessions, which have been deeper than those associated with the global financial crisis in the past. Successful business and economic leaders need to be aware of the dominant trends unfolding as the COVID-19 pandemic is gradually coming to its end and the New Globalization (a new era of international economy and international relations after COVID-19) is materializing. With global living, international travel, and trade interconnected, businesses need to plan for handling the future outbreaks and their economic, as well as social, consequences. The aim of this paper is to draw the lessons for business and economic leaders in the post-COVID era with a focus on the new trends and challenges for the sustainable development and the Sustainable Development Goals (SDGs). The paper also presents an empirical model that assesses the novel ways of doing business and innovating using the sustainable economic practices after the COVID-19 pandemic. The model employs our own data collected from 450 managers and owners of small and medium enterprises (SMEs) in the Czech Republic and Russia. Our results show that innovation and digitalization (e.g., smart metering or the Internet of Things (IoT)) are becoming the main drivers of the sustainable economic transformation of small and medium enterprises in the post-pandemic period. These results might be useful for both academic researchers and business practitioners searching for new pathways for innovating their sustainable business practices and recreating their customer base in the post-COVID era.",True,False
,"Renewable energy, water, and environmental degradation: A global panel data approach",2019.0,96.0,1,0.0053452128,True,,True,True
10.5751/es-05694-180239,Equity and REDD+ in the Media: a Comparative Analysis of Policy Discourses,2013.0,94.0,1,0.0044537256,True,"Reducing emissions from deforestation and forest degradation (REDD+) is primarily a market-based mechanism for achieving the effective reduction of carbon emissions from forests. Increasingly, however, concerns are being raised about the implications of REDD+ for equity, including the importance of equity for achieving effective carbon emission reductions from forests. Equity is a multifaceted concept that is understood differently by different actors and at different scales, and public discourse helps determine which equity concerns reach the national policy agenda. Results from a comparative media analysis of REDD+ public discourse in four countries show that policy makers focus more on international than national equity concerns, and that they neglect both the need for increased participation in decision making and recognition of local and indigenous rights. To move from addressing the symptoms to addressing the causes of inequality in REDD+, policy actors need to address issues related to contextual equity, that is, the social and political root causes of inequality.",False,True
10.17528/cifor/001912,"Payment is good, control is better: why payments for forest environmental services in Vietnam have so far remained incipient",2005.0,58.0,1,0.0044524423,True,5.2.3. Carbon 5.2.4. Tourism 6. Conclusions and implications 6.1. Conclusions 6.2. A Future for PES in Vietnam?,False,True
10.3763/cpol.2003.0332,Transaction costs of the Kyoto Mechanisms,2003.0,112.0,1,0.0053548245,True,"Abstract Transaction costs will reduce the attractiveness of the Kyoto Mechanisms compared to domestic abatement options. Especially the project-based mechanisms Clean Development Mechanism (CDM) and Joint Implementation (JI) are likely to entail considerable costs of baseline development, verification and certification. The Activities Implemented Jointly (AIJ) pilot phase and the Prototype Carbon Fund (PCF) programme give indications about the level of these costs. Under current estimates of world market prices for greenhouse gas emission permits, projects with annual emission reductions of less than 50,000 t CO2 equivalent are unlikely to be viable; for micro projects transaction costs can reach several hundred € per t CO2 equivalent. Thus, the Marrakech Accord rule to have special rules for small scale CDM projects makes sense, even if the thresholds chosen advantage certain project types; projects below 1000 t CO2 equivalent per year should get further exemptions. An alternative solution with no risk for the environmental credibility of the projects would be to subsidise baseline setting and charge lower, subsidised fees for small projects for the different steps of the CDM/second track JI project cycle.",True,True
,Panel discussion and Q&A,2009.0,0.0,1,0.004442665,False,,False,False
10.1177/0734242x09346702,Greenhouse gas accounting and waste management,2009.0,165.0,1,0.0044392454,True,"Accounting of emissions of greenhouse gas (GHG) is a major focus within waste management. This paper analyses and compares the four main types of GHG accounting in waste management including their special features and approaches: the national accounting, with reference to the Intergovernmental Panel on Climate Change (IPCC), the corporate level, as part of the annual reporting on environmental issues and social responsibility, life-cycle assessment (LCA), as an environmental basis for assessing waste management systems and technologies, and finally, the carbon trading methodology, and more specifically, the clean development mechanism (CDM) methodology, introduced to support cost-effective reduction in GHG emissions. These types of GHG accounting, in principle, have a common starting point in technical data on GHG emissions from specific waste technologies and plants, but the limited availability of data and, moreover, the different scopes of the accounting lead to many ways of quantifying emissions and producing the accounts. The importance of transparency in GHG accounting is emphasised regarding waste type, waste composition, time period considered, GHGs included, global warming potential (GWP) assigned to the GHGs, counting of biogenic carbon dioxide, choice of system boundaries, interactions with the energy system, and generic emissions factors. In order to enhance transparency and consistency, a format called the upstream-operating-downstream framework (UOD) is proposed for reporting basic technology-related data regarding GHG issues including a clear distinction between direct emissions from waste management technologies, indirect upstream (use of energy and materials) and indirect downstream (production of energy, delivery of secondary materials) activities.",False,False
10.1016/j.oneear.2021.06.015,Indigenous peoples proven to sustain biodiversity and address climate change: Now it’s time to recognize and support this leadership,2021.0,59.0,1,0.0044359737,True,"People around the world increasingly see the urgent need to tackle the twin emergencies of climate change and biodiversity loss. We can make progress on both these fronts if the world also recognizes the leadership of Indigenous peoples who oversee the most healthy, biodiverse, and intact lands and waters left on Earth.",False,True
10.1016/j.ecolecon.2017.06.004,Managing Climate Change Risks in Africa - A Global Perspective,2017.0,120.0,2,0.0044118157,True,"Abstract: Africa is projected to experience diverse and severe impacts of climate change. The need to adapt is increasingly recognized, from the community level to regional and national governments to the donor community, yet adaptation faces many constraints, particularly in low income settings. This study documents and examines the challenges facing adaptation in Africa, drawing upon semi-structured interviews (n=337) with stakeholders including high-level stakeholders, continent-wide and across scales: in national government and UN agencies, academia, donors, non-governmental organizations, farmers and extension officers. Four key concerns about adaptation emerge: i) Climate data, scenarios and impacts models are insufficient for supporting adaptation, particularly as they relate to food systems and rural livelihoods; ii) The adaptation response to-date has been limited, fragmented, divorced from national planning processes, and with limited engagement with local expertise; iii) Adaptation policies and programs are too narrowly focused on explicit responses to climate change rather than responses to climate variability or broader development issues; and iv) Adaptation finance is insufficient, and procedures for accessing it present challenges to governments capacities. As a response to these concerns, we propose the 4-Cs framework which places adaptation for Africa at the center of climate projections, climate education, climate governance and climate finance, with corresponding responsibilities for government and non-government actors.",False,True
10.1093/rfs/hhz143,Do Fund Managers Misestimate Climatic Disaster Risk,2019.0,362.0,1,0.00441111,True,"Abstract We examine whether professional money managers overreact to large climatic disasters. We find that managers within a major disaster region underweight disaster zone stocks to a much greater degree than distant managers and that this aversion to disaster zone stocks is related to a salience bias that decreases over time and distance from the disaster, rather than to superior information possessed by close managers. This overreaction can be costly to fund investors for some especially salient disasters like hurricanes and tornadoes: a long-short strategy that exploits the overreaction generates a significant DGTW-adjusted return over the following 2 years.",False,False
10.1038/s41467-023-44425-2,The principles of natural climate solutions,2024.0,96.0,1,0.004404211,True,"Natural climate solutions can mitigate climate change in the near-term, during a climate-critical window. Yet, persistent misunderstandings about what constitutes a natural climate solution generate unnecessary confusion and controversy, thereby delaying critical mitigation action. Based on a review of scientific literature and best practices, we distill five foundational principles of natural climate solutions (nature-based, sustainable, climate-additional, measurable, and equitable) and fifteen operational principles for practical implementation. By adhering to these principles, practitioners can activate effective and durable natural climate solutions, enabling the rapid and wide-scale adoption necessary to meaningfully contribute to climate change mitigation.",False,False
10.1016/j.erss.2018.05.023,"The influence of institutions, governance, and public opinion on the environment: Synthesized findings from applied econometrics studies",2018.0,113.0,1,0.0053994968,True,"Abstract We synthesize the empirical contributions from the existing applied economics literature examining the influence of institutions and governance on environmental policy, environmental performance, and green investment. The literature on the influence of populism and public opinion on environmental policy adoption is also reviewed in line with the special issue. First, the paper describes how the relationship between institutions, environmental performance and environmental policy have been conceptualized and operationalized in the literature and summarizes the main findings. The second part of the paper outlines avenues for future research with specific attention to the energy transition and climate change literature. With respect to the positivist worldview adopted by this paper, we highlight various opportunities for empirical work that have recently emerged with the growing availability of data in the field of green investments, climate, and energy policy. Expanding the current empirical literature towards these research topics is of both scientific and policy relevance and can provide important insights on the broader field of sustainability transition and sustainable development. Regarding the alternative, non-positivist worldviews, future research could explore ways to connect the richer approaches such as complex adaptive systems and socio-technical transition studies with applied econometric methods, as well as future-oriented studies.",True,False
10.1111/jofi.13219,Firm‐Level Climate Change Exposure,2023.0,1016.0,1,0.0043980265,True,"ABSTRACT We develop a method that identifies the attention paid by earnings call participants to firms' climate change exposures. The method adapts a machine learning keyword discovery algorithm and captures exposures related to opportunity, physical, and regulatory shocks associated with climate change. The measures are available for more than 10,000 firms from 34 countries between 2002 and 2020. We show that the measures are useful in predicting important real outcomes related to the net‐zero transition, in particular, job creation in disruptive green technologies and green patenting, and that they contain information that is priced in options and equity markets.",False,False
,Assessing the Costs of Climate Change and Adaptation in South Asia,2014.0,166.0,1,0.005402386,True,,True,False
10.1098/rstb.2007.0029,"Generating carbon finance through avoided deforestation and its potential to create climatic, conservation and human development benefits",2008.0,239.0,1,0.0043952214,True,"Recent proposals to compensate developing countries for reducing emissions from deforestation (RED) under forthcoming climate change mitigation regimes are receiving increasing attention. Here we demonstrate that if RED credits were traded on international carbon markets, even moderate decreases in deforestation rates could generate billions of Euros annually for tropical forest conservation. We also discuss the main challenges for a RED mechanism that delivers real climatic benefits. These include providing sufficient incentives while only rewarding deforestation reductions beyond business-as-usual scenarios, addressing risks arising from forest degradation and international leakage, and ensuring permanence of emission reductions. Governance may become a formidable challenge for RED because some countries with the highest RED potentials score poorly on governance indices. In addition to climate mitigation, RED funds could help achieve substantial co-benefits for biodiversity conservation and human development. However, this will probably require targeted additional support because the highest biodiversity threats and human development needs may exist in countries that have limited income potentials from RED. In conclusion, how successfully a market-based RED mechanism can contribute to climate change mitigation, conservation and development will strongly depend on accompanying measures and carefully designed incentive structures involving governments, business, as well as the conservation and development communities.",False,True
10.1007/978-3-319-72026-5_5,Attribution: How Is It Relevant for Loss and Damage Policy and Practice?,2018.0,63.0,1,0.0054136426,True,"Attribution has become a recurring issue in discussions about Loss and Damage (LD and linked to debates about liability and compensation. The aim of attribution science, however, is not to establish responsibility, but to further scientific understanding of causal links between elements of the Earth System and society. This research into causality could inform the management of climate-related risks through improved understanding of drivers of relevant hazards, or, more widely, vulnerability and exposure; with potential benefits regardless of political positions on L&D. Experience shows that it is nevertheless difficult to have open discussions about the science in the policy sphere. This is not only a missed opportunity, but also problematic in that it could inhibit understanding of scientific results and uncertainties, potentially leading to policy planning which does not have sufficient scientific evidence to support it. In this chapter, we first explore this dilemma for science-policy dialogue, summarising several years of research into stakeholder perspectives of attribution in the context of L&D. We then aim to provide clarity about the scientific research available, through an overview of research which might contribute evidence about the causal connections between anthropogenic climate change and losses and damages, including climate science, but also other fields which examine other drivers of hazard, exposure, and vulnerability. Finally, we explore potential applications of attribution research, suggesting that an integrated and nuanced approach has potential to inform planning to avert, minimise and address losses and damages. The key messages are In the political context of climate negotiations, questions about whether losses and damages can be attributed to anthropogenic climate change are often linked to issues of responsibility, blame, and liability. Attribution science does not aim to establish responsibility or blame, but rather to investigate drivers of change. Attribution science is advancing rapidly, and has potential to increase understanding of how climate variability and change is influencing slow onset and extreme weather events, and how this interacts with other drivers of risk, including socio-economic drivers, to influence losses and damages. Over time, some uncertainties in the science will be reduced, as the anthropogenic climate change signal becomes stronger, and understanding of climate variability and change develops. However, some uncertainties will not be eliminated. Uncertainty is common in science, and does not prevent useful applications in policy, but might determine which applications are appropriate. It is important to highlight that in attribution studies, the strength of evidence varies substantially between different kinds of slow onset and extreme weather events, and between regions. Policy-makers should not expect the later emergence of conclusive evidence about the influence of climate variability and change on specific incidences of losses and damages; and, in particular, should not expect the strength of evidence to be equal between events, and between countries. Rather than waiting for further confidence in attribution studies, there is potential to start working now to integrate science into policy and practice, to help understand and tackle drivers of losses and damages, informing prevention, recovery, rehabilitation, and transformation.",True,True
10.3390/en15030801,The Impact of Green Finance on Urban Haze Pollution in China: A Technological Innovation Perspective,2022.0,97.0,1,0.0054235603,True,"Green finance integrates the concept of environmental governance into the financial industry, which is conducive to sustainable development. Applying the mediating effect model, this paper investigates the effect of green finance on urban haze pollution and explores the mediating role of technological innovation of enterprises between them. Based on a sample of 639 enterprises in China over 2016–2019, a significantly negative effect of green finance on urban haze pollution is found. An increase of one standard deviation in green finance decreases PM2.5 concentration by 8.8 μg/m3, ceteris paribus. Further, green finance may improve environmental quality by promoting technological innovation. Considering the heterogeneity of enterprise ownership, this mediating effect exists in non-state-owned enterprises, while it cannot be observed in state-owned enterprises. This study proposes a new solution for pollution: using green financial tools to promote environmentally friendly technological progress.",True,False
,Sustainable Development and Mitigation,2007.0,122.0,1,0.0043724445,True,,False,True
10.3386/w28472,"The Economics of Immense Risk, Urgent Action and Radical Change: Towards New Approaches to the Economics of Climate Change",2021.0,55.0,1,0.005429026,True,"The Social Cost of Carbon, Risk, Distribution, Market Failures: An Alternative Approach"".This version of the paper has been shaped by insightful reviews from the editors of the Journal of Economic Methodology and two anonymous referees, whose constructive feedback helped us to clarify and further hone our arguments.The main purpose of the revisions we have made to NBER working paper number 28472 is to emphasise more strongly our arguments relating to the appropriate methodology for economic analyses of climate change.The most important change is that the paper has been restructured to group our criticisms of Integrated Assessment models (IAMs) into three categories.Sections 3, 4 and 5 deal with these in turn: 3) problems that IAMs cannot address, and for which alternative approaches are necessary; 4) issues on which there has been some-in some cases, considerableprogress, but which require deeper treatment if the results of IAMs are to carry weight in policy discussion; 5) issues that the IAMs could address, but with extreme difficulty, and which have typically not been addressed, and on which many aspects of IAMs bias results.Further significant changes have been made to sections 1 and 7 of the paper, so as to emphasise our argument that addressing the full set of policy challenges presented by climate change will require a diversity of models and analytical approaches.",True,True
10.1002/bse.2015,A Systematic Review of the Use of Organization and Management Theories in Climate Change Studies,2018.0,134.0,1,0.004352911,True,"Abstract Climate change studies have been gaining increasing importance in the academic debate, and also in the field of organizations and management. Scholars have contributed to this field by borrowing approaches from sustainable business research. However, some authors have raised unanswered questions about the contribution of these studies to the management theories. According to them, climate change studies have failed to provide theoretical insights and too often they have adopted a descriptive and practical approach. Our review describes the theoretical contribution of the climate change papers, identifying the most often used management theories. The analysis results for 28 different management theories indicate that, while some theories such as the institutional and stakeholder theories have been widely debated, the relation between business climate change strategies and other organization theories still appears to be unexplored. Copyright © 2018 John Wiley &amp; Sons, Ltd and ERP Environment",False,False
10.21201/2023.000001,Climate Equality: A planet for the 99%,2023.0,72.0,1,0.0043505332,True,"The world faces twin crises of climate breakdown and runaway inequality. The richest people, corporations and countries are destroying the world with their huge carbon emissions. Meanwhile, people living in poverty, those experiencing marginalization, and countries in the Global South are those impacted the hardest. Women and girls, Indigenous Peoples, people living in poverty and other groups experiencing discrimination are particularly at a disadvantage. The consequences of climate breakdown are felt in all parts of the world and by most people, yet only the richest people and countries have the wealth, power and influence to protect themselves. With that power comes huge responsibility. If no action is taken, the richest will continue to burn through the carbon we have left to use while keeping the global temperature below the safe limit of 1.5°C, destroying any chance of ending poverty and ensuring equality. The world needs an equal transformation. Only a radical reduction in inequality, transformative climate action and fundamentally shifting our economic goals as a society can save our planet while ensuring wellbeing for all.",False,True
10.1659/mrd-journal-d-09-00086.1,Mountains and Climate Change: A Global Concern,2010.0,176.0,1,0.004346592,True,"Abstract Editor's note: The text of this article originally appeared as the final chapter of a brochure entitled Mountains and Climate Change—From Understanding to Action, prepared at the Centre for Development and Environment, University of Bern, Switzerland, for presentation by the Swiss Agency for Development and Cooperation (SDC) at a side event at the United Nations Climate Change Conference in Copenhagen on 12 December 2009. Chapters of the brochure deal with various aspects of climate change and its impact in mountain regions. In light of the significance of the Copenhagen COP 15 conference, the editors of this publication believe MRD's readers will be interested in reading this summary written from the perspective of Swiss researchers and development experts. The full brochure may be viewed and downloaded at www.cde.unibe.ch/Research/MA_Re.asp",False,False
10.2139/ssrn.5364388,Measuring Sustainability with AI,2025.0,0.0,1,0.004335926,False,,False,False
10.1007/978-3-031-66205-8_3,Measuring Sustainability with AI,2024.0,1.0,1,0.004335926,False,,False,False
,The Clean Development Mechanism.,2003.0,60.0,1,0.004335016,True,,False,True
,"Cabo Verde: Fifth Review Under the Extended Credit Facility Arrangement, Request for a Waiver of Nonobservance of Quantitative Performance Criterion, Modification of Quantitative Performance Criteria, and Second Review Under the Resilience and Sustainability Facility Arrangement-Press Release; Staff Report; and Statement by the Executive Director for Cabo Verde",,0.0,1,0.004332452,False,,False,True
10.4337/9781781950364.00020,Index,2003.0,0.0,1,0.004325569,False,"Avenis 63-4 Axpo 63 Balancing and Settlement Code (BSC) 10 Belgium, gas in 73, 75, 83, 84 benchmarking versus yardstick competition 52-5 Beveridge, William 176 Bogetoft mechanism 40-42, 53-4, 58 see also Schleifer mechanism Bös and yardstick competition 55 Bosnia-Herzegovina, gas in 83, 84, 85 brick industry, UK, emission reduction 216 British Coal 90, 91, 92-3 British Gas 2-3, 4, 7 BSC (Balancing and Settlement Code) 10 Bulgaria, gas in 83, 84 Burns and Weyman-Jones comparative efficiency study 57 Canada, gas in 73, 74, 83, 84, 85 carbon dioxide emissions developing countries decomposition in 193-6 and income relationship 189-96 possible growth in 198-201 and environmental Kuznets curves 175-205 industrialized countries decomposition in 185-9 and income relationship 179-85 patterns of growth in 196-8 Kaya identity and 185-9, 193-6, 197, 199 targets, UK see UK, emissions targets CCGT (combined cycle gas turbine) stations 7, 8, 92, 93, 182 CCL (Climate Change Levy) 208, 210-12 CDM (Clean Development Mechanism) projects 200 CEGB (Central Electricity Generating Board) 5, 7, 9 cement industry, UK, emission reduction 216 Centrica 4 ceramics industry, UK, emission reduction 216 chemicals industry and carbon emissions 209, 210 emission reductions 216 China carbon dioxide emissions growth trends 198-201 and income 189 , 190, 193 per capita 189, 198 GDP 194, 195 population 194, 196 primary energy intensities 193, 194, 195 use 190 Clean Development Mechanism (CDM) projects",False,True
